# Longitude (deg), Latitude (deg), Distance Along Fault (km), Distance Along Fault (m), Scarp Height (m), Scarp Height Std (m), Upper Slope Angle (deg), upper slope std, Lower Slope Angle (deg), lower_slope_std, Filtered Median offset (1km), filtered standard deviation (1km), Filtered Median offset (3km), filtered standard deviation (3km), Filtered Median offset (5km), filtered standard deviation (5km)
33.17,-11.24,62.33,62325.00,,,,,,,8.28,1.18,9.46,1.91,8.94,1.91
33.17,-11.24,62.45,62445.00,,,,,,,8.28,1.18,8.28,1.73,8.94,1.79
33.17,-11.24,62.57,62565.00,7.10,0.09,1.12,0.09,2.07,2.07,8.28,1.18,8.28,1.73,9.46,2.06
33.17,-11.24,62.69,62685.00,,,,,,,8.28,1.18,8.43,1.57,9.46,2.06
33.17,-11.24,62.81,62805.00,,,,,,,7.10,0.00,8.43,1.57,9.29,1.97
33.17,-11.25,62.93,62925.00,,,,,,,7.10,0.00,7.77,1.62,9.46,2.04
33.17,-11.25,63.05,63045.00,,,,,,,7.10,0.00,8.43,1.76,9.51,2.75
33.17,-11.25,63.17,63165.00,,,,,,,,,8.43,1.76,9.57,2.83
33.17,-11.25,63.29,63285.00,,,,,,,9.57,0.00,8.94,1.51,9.57,2.83
33.17,-11.25,63.41,63405.00,,,,,,,9.57,0.00,9.46,1.57,9.51,2.93
33.17,-11.25,63.53,63525.00,,,,,,,9.57,0.00,9.51,1.94,9.51,2.93
33.17,-11.25,63.65,63645.00,,,,,,,9.00,0.57,9.51,1.94,9.51,2.93
33.17,-11.25,63.77,63765.00,9.57,0.21,1.55,0.14,3.40,3.40,9.00,0.57,9.34,1.94,9.51,2.93
33.17,-11.25,63.89,63885.00,,,,,,,8.43,1.50,9.57,2.01,9.51,2.93
33.17,-11.25,64.01,64005.00,,,,,,,9.00,1.64,9.93,2.86,9.51,2.93
33.17,-11.26,64.13,64125.00,8.43,0.17,4.65,0.09,2.88,2.88,9.00,1.64,10.30,2.82,9.51,2.93
33.17,-11.26,64.25,64245.00,,,,,,,9.00,1.64,10.30,2.82,9.57,2.74
33.17,-11.26,64.37,64365.00,5.97,0.15,4.12,0.11,1.42,1.42,9.36,1.83,10.30,2.82,9.57,2.74
33.17,-11.26,64.49,64485.00,10.30,0.09,1.92,0.04,3.23,3.23,10.30,2.23,10.30,2.82,9.57,2.74
33.17,-11.26,64.61,64605.00,,,,,,,10.30,2.23,10.30,2.82,9.57,2.74
33.17,-11.26,64.73,64725.00,,,,,,,10.30,2.18,10.30,2.82,9.57,2.82
33.17,-11.26,64.85,64845.00,10.52,0.18,2.68,0.04,2.70,2.70,10.41,2.14,10.30,2.82,9.57,2.82
33.17,-11.26,64.97,64965.00,12.61,0.03,1.82,0.02,3.38,3.38,11.17,2.42,10.30,2.82,9.57,2.82
33.17,-11.26,65.09,65085.00,,,,,,,11.83,2.54,10.30,2.82,9.93,2.80
33.17,-11.26,65.21,65205.00,9.11,0.10,2.23,0.07,1.47,1.47,11.83,2.54,10.30,2.82,10.30,2.68
33.17,-11.27,65.33,65325.00,11.83,0.17,1.09,0.09,1.34,1.34,11.83,2.54,10.41,2.96,10.30,2.68
33.16,-11.27,65.45,65445.00,16.63,0.61,1.08,0.03,2.00,2.00,12.22,2.69,10.41,2.96,10.41,2.56
33.16,-11.27,65.57,65565.00,,,,,,,11.83,3.11,10.41,2.96,10.49,2.46
33.16,-11.27,65.69,65685.00,,,,,,,11.83,3.11,10.41,3.04,10.51,2.42
33.16,-11.27,65.81,65805.00,,,,,,,14.23,2.40,10.41,3.04,10.51,2.42
33.16,-11.27,65.93,65925.00,,,,,,,16.63,0.00,10.52,2.66,10.51,2.42
33.16,-11.27,66.05,66045.00,,,,,,,,,11.17,2.85,10.51,2.42
33.16,-11.27,66.17,66165.00,,,,,,,,,10.63,2.65,10.51,2.42
33.16,-11.27,66.29,66285.00,,,,,,,,,10.63,2.65,10.52,2.50
33.16,-11.27,66.41,66405.00,,,,,,,,,10.66,2.64,10.52,2.50
33.16,-11.28,66.53,66525.00,,,,,,,,,10.63,2.60,10.52,2.50
33.16,-11.28,66.65,66645.00,,,,,,,7.70,0.00,10.64,2.46,10.58,2.52
33.16,-11.28,66.77,66765.00,,,,,,,7.70,0.00,10.66,2.50,10.58,2.52
33.16,-11.28,66.89,66885.00,,,,,,,7.70,0.00,10.64,2.70,10.63,2.17
33.16,-11.28,67.01,67005.00,,,,,,,7.70,0.00,10.63,1.46,10.64,2.26
33.16,-11.28,67.13,67125.00,7.70,0.13,0.35,0.03,0.78,0.78,9.16,1.46,10.63,1.46,10.64,2.26
33.16,-11.28,67.25,67245.00,,,,,,,9.16,1.46,10.63,1.46,10.64,2.26
33.16,-11.28,67.37,67365.00,,,,,,,10.63,1.39,10.63,1.46,10.66,2.37
33.16,-11.28,67.49,67485.00,,,,,,,10.56,1.25,10.63,1.46,10.64,2.46
33.16,-11.28,67.61,67605.00,10.63,0.04,2.92,0.03,2.20,2.20,10.63,1.46,10.63,1.46,10.64,2.46
33.16,-11.29,67.73,67725.00,,,,,,,10.64,0.69,10.63,1.46,10.66,2.50
33.16,-11.29,67.85,67845.00,10.66,0.10,2.56,0.01,2.15,2.15,10.64,0.69,10.63,1.46,10.64,2.70
33.16,-11.29,67.97,67965.00,10.49,0.17,3.41,0.15,1.81,1.81,10.64,0.69,10.63,1.46,10.63,1.46
33.16,-11.29,68.09,68085.00,12.19,0.12,1.75,0.09,1.31,1.31,10.64,0.69,10.63,1.46,10.63,1.46
33.16,-11.29,68.21,68205.00,,,,,,,10.66,0.76,10.63,1.46,10.63,1.46
33.15,-11.29,68.33,68325.00,,,,,,,10.66,0.76,10.63,1.46,10.63,1.46
33.15,-11.29,68.45,68445.00,,,,,,,11.34,0.85,10.63,1.46,10.64,1.54
33.15,-11.29,68.57,68565.00,,,,,,,12.19,0.00,10.63,1.46,10.63,1.64
33.15,-11.29,68.69,68685.00,,,,,,,,,10.64,0.69,10.64,2.78
33.15,-11.29,68.81,68805.00,,,,,,,,,10.64,0.69,10.63,2.88
33.15,-11.30,68.93,68925.00,,,,,,,,,10.64,0.69,10.56,2.94
33.15,-11.30,69.05,69045.00,,,,,,,,,10.64,0.69,10.63,3.27
33.15,-11.30,69.17,69165.00,,,,,,,,,10.66,0.76,10.63,3.27
33.15,-11.30,69.29,69285.00,,,,,,,,,10.66,0.76,10.63,3.27
33.15,-11.30,69.41,69405.00,,,,,,,,,12.19,0.87,10.63,3.27
33.15,-11.30,69.53,69525.00,,,,,,,,,12.19,1.84,10.64,3.33
33.15,-11.30,69.65,69645.00,,,,,,,,,12.44,3.67,10.66,3.29
33.15,-11.30,69.77,69765.00,,,,,,,,,10.43,3.92,11.15,3.15
33.15,-11.30,69.89,69885.00,,,,,,,,,8.41,3.89,11.15,3.15
33.15,-11.30,70.01,70005.00,,,,,,,,,10.43,4.14,11.15,3.15
33.15,-11.31,70.13,70125.00,,,,,,,,,10.43,4.14,11.92,3.28
33.15,-11.31,70.25,70245.00,,,,,,,,,10.43,4.14,12.19,5.59
33.15,-11.31,70.37,70365.00,,,,,,,12.44,0.00,10.43,4.14,12.32,5.76
33.15,-11.31,70.49,70485.00,,,,,,,10.43,2.01,12.44,4.04,12.44,5.94
33.15,-11.31,70.61,70605.00,,,,,,,12.44,3.67,12.44,4.04,13.80,6.20
33.15,-11.31,70.73,70725.00,,,,,,,10.43,3.92,12.04,3.78,12.44,6.04
33.15,-11.31,70.85,70845.00,12.44,0.16,4.92,0.03,2.43,2.43,8.41,3.89,12.04,3.78,12.44,6.04
33.15,-11.31,70.97,70965.00,8.41,0.13,1.22,0.10,4.00,4.00,10.43,4.14,12.04,3.78,12.44,6.04
33.15,-11.31,71.09,71085.00,17.38,0.14,5.04,0.05,0.66,0.66,10.43,4.14,12.44,3.71,12.44,6.04
33.15,-11.31,71.21,71205.00,7.45,0.12,3.29,0.02,1.14,1.14,10.43,4.14,13.80,6.20,12.44,6.04
33.15,-11.32,71.33,71325.00,7.21,0.15,1.69,0.10,1.81,1.81,10.43,4.14,13.80,6.20,12.44,6.04
33.14,-11.32,71.45,71445.00,16.30,0.05,2.70,0.04,1.45,1.45,11.79,4.36,13.80,6.20,12.04,5.86
33.14,-11.32,71.57,71565.00,,,,,,,15.16,4.44,13.80,6.20,12.44,5.91
33.14,-11.32,71.69,71685.00,,,,,,,11.64,3.77,12.44,6.04,12.63,5.70
33.14,-11.32,71.81,71805.00,,,,,,,13.40,3.54,12.44,6.04,12.63,5.70
33.14,-11.32,71.93,71925.00,15.16,0.29,2.39,0.21,4.07,4.07,15.16,1.98,12.44,6.04,12.63,5.70
33.14,-11.32,72.05,72045.00,,,,,,,15.16,1.70,12.44,6.04,12.63,5.70
33.14,-11.32,72.17,72165.00,11.64,0.19,5.00,0.03,2.39,2.39,15.24,6.81,12.44,6.04,12.82,5.53
33.14,-11.32,72.29,72285.00,,,,,,,15.24,6.81,12.44,6.04,13.99,5.52
33.14,-11.32,72.41,72405.00,,,,,,,15.24,6.81,11.64,6.12,15.16,5.47
33.14,-11.33,72.53,72525.00,15.31,0.14,3.39,0.04,3.82,3.82,15.31,7.65,15.16,6.16,15.24,6.35
33.14,-11.33,72.65,72645.00,29.39,0.68,1.71,0.17,1.74,1.74,13.48,7.68,12.82,6.10,15.31,6.44
33.14,-11.33,72.77,72765.00,,,,,,,15.31,8.25,13.99,6.01,15.55,6.34
33.14,-11.33,72.89,72885.00,,,,,,,15.31,8.25,15.16,5.75,15.78,6.66
33.14,-11.33,73.01,73005.00,,,,,,,15.31,8.25,13.99,6.09,16.04,7.75
33.14,-11.33,73.13,73125.00,9.80,0.11,4.84,0.12,5.41,5.41,19.59,9.80,15.16,5.74,16.30,7.94
33.14,-11.33,73.25,73245.00,,,,,,,9.80,0.00,15.24,5.57,16.84,7.78
33.14,-11.33,73.37,73365.00,,,,,,,9.99,0.19,15.31,5.39,18.21,7.73
33.14,-11.33,73.49,73485.00,,,,,,,10.18,4.75,15.78,6.61,19.03,7.60
33.14,-11.34,73.61,73605.00,,,,,,,11.50,4.12,17.41,6.55,19.15,7.76
33.14,-11.34,73.73,73725.00,,,,,,,12.82,4.17,19.27,6.26,19.27,7.51
33.14,-11.34,73.85,73845.00,10.18,0.10,3.89,0.12,4.59,4.59,12.82,4.17,19.50,6.46,19.27,7.03
33.14,-11.34,73.97,73965.00,20.05,0.25,2.96,0.13,1.76,1.76,12.82,4.17,19.68,7.67,19.50,7.05
33.14,-11.34,74.09,74085.00,12.82,0.39,1.67,0.28,2.55,2.55,14.30,3.67,19.96,7.80,19.50,7.05
33.14,-11.34,74.21,74205.00,,,,,,,15.78,3.80,19.68,7.52,19.68,6.93
33.14,-11.34,74.33,74325.00,,,,,,,17.41,3.69,19.86,7.27,19.86,6.94
33.14,-11.34,74.45,74445.00,,,,,,,19.27,5.23,19.86,7.27,19.96,6.99
33.14,-11.34,74.57,74565.00,15.78,0.16,6.05,0.04,5.61,5.61,19.27,5.45,19.86,7.27,19.96,6.99
33.14,-11.34,74.68,74684.00,19.50,0.56,6.34,0.53,3.58,3.58,19.68,4.43,19.96,6.85,20.05,6.83
33.14,-11.35,74.80,74804.00,19.03,0.18,2.92,0.02,5.30,5.30,19.86,4.66,19.86,6.74,19.96,6.74
33.14,-11.35,74.92,74924.00,29.74,0.24,3.33,0.08,3.72,3.72,21.74,6.52,19.96,6.58,19.86,6.62
33.13,-11.35,75.04,75044.00,23.61,0.16,4.43,0.11,5.49,5.49,23.61,6.36,19.96,6.58,19.96,6.64
33.13,-11.35,75.16,75164.00,19.86,0.31,7.18,0.19,6.82,6.82,23.61,5.90,20.05,6.41,19.86,6.56
33.13,-11.35,75.28,75284.00,27.58,0.15,8.13,0.04,5.83,5.83,23.61,5.67,21.21,6.38,19.86,6.56
33.13,-11.35,75.40,75404.00,36.84,0.30,7.80,0.06,2.59,2.59,25.60,5.54,22.37,5.85,19.86,6.56
33.13,-11.35,75.52,75524.00,29.11,0.51,6.35,0.26,7.27,7.27,23.61,5.73,22.99,5.98,19.96,6.42
33.13,-11.35,75.64,75644.00,19.27,0.15,3.15,0.04,3.25,3.25,24.97,6.13,23.61,5.54,20.06,5.94
33.13,-11.35,75.76,75764.00,22.37,0.64,6.01,0.55,3.89,3.89,24.97,6.73,22.99,5.61,20.06,5.94
33.13,-11.35,75.88,75884.00,,,,,,,23.55,6.65,22.37,5.55,20.05,5.99
33.13,-11.36,76.00,76004.00,,,,,,,22.37,4.31,22.37,5.55,19.96,6.04
33.13,-11.36,76.12,76124.00,,,,,,,22.37,3.07,22.99,5.40,19.86,6.35
33.13,-11.36,76.24,76244.00,16.71,0.80,7.87,0.05,3.09,3.09,24.30,3.71,23.61,5.47,19.68,6.45
33.13,-11.36,76.36,76364.00,24.74,0.49,3.67,0.10,4.98,4.98,24.52,4.12,23.95,5.51,19.86,6.24
33.13,-11.36,76.48,76484.00,,,,,,,24.52,4.12,22.99,5.37,19.68,6.37
33.13,-11.36,76.60,76603.00,24.30,0.68,2.89,0.46,6.35,6.35,24.52,4.12,23.11,5.37,19.86,6.28
33.13,-11.36,76.72,76723.00,27.94,0.16,5.91,0.08,4.69,4.69,24.30,4.50,23.86,5.47,19.86,6.28
33.13,-11.36,76.84,76843.00,,,,,,,24.30,4.06,22.37,5.85,19.86,6.28
33.13,-11.36,76.96,76963.00,,,,,,,21.55,4.37,20.06,4.63,19.86,6.28
33.13,-11.36,77.08,77083.00,,,,,,,21.55,4.37,19.27,4.94,19.86,6.90
33.13,-11.37,77.20,77203.00,16.96,0.19,5.54,0.21,5.92,5.92,18.80,4.80,18.80,5.34,19.86,7.53
33.13,-11.37,77.32,77323.00,18.80,0.39,4.30,0.45,4.91,4.91,17.88,0.92,17.88,5.46,19.96,7.70
33.13,-11.37,77.44,77443.00,,,,,,,18.80,1.27,17.88,5.46,19.86,7.59
33.13,-11.37,77.56,77563.00,,,,,,,19.43,2.53,17.88,5.46,19.56,7.72
33.13,-11.37,77.68,77683.00,,,,,,,19.43,2.53,17.88,5.46,19.27,7.92
33.13,-11.37,77.80,77803.00,,,,,,,19.43,3.31,18.80,5.67,19.03,7.90
33.13,-11.37,77.92,77923.00,20.06,0.12,1.55,0.04,3.38,3.38,17.32,3.99,17.88,5.61,18.80,6.82
33.13,-11.37,78.04,78043.00,23.86,0.29,1.88,0.10,1.92,1.92,14.58,5.02,16.96,6.35,17.88,6.42
33.13,-11.37,78.16,78163.00,,,,,,,14.45,4.88,14.58,6.66,16.96,6.61
33.12,-11.37,78.28,78283.00,14.58,0.23,4.48,0.06,5.16,5.16,14.45,4.88,14.45,5.62,16.83,6.69
33.12,-11.38,78.40,78403.00,14.32,0.21,4.84,0.06,3.01,3.01,14.45,4.88,14.45,5.62,16.83,6.69
33.12,-11.38,78.52,78523.00,9.37,0.12,2.27,0.04,4.05,4.05,14.32,4.90,14.45,5.62,16.83,6.69
33.12,-11.38,78.64,78643.00,11.97,0.21,2.57,0.05,2.45,2.45,13.14,2.10,14.45,5.62,16.83,6.69
33.12,-11.38,78.76,78763.00,,,,,,,13.14,2.10,14.32,5.85,15.77,7.20
33.12,-11.38,78.88,78883.00,,,,,,,11.97,2.02,13.14,5.93,14.58,7.05
33.12,-11.38,79.00,79003.00,,,,,,,9.37,2.33,13.14,5.93,14.58,7.05
33.12,-11.38,79.12,79123.00,,,,,,,6.28,2.77,13.14,5.93,14.32,6.58
33.12,-11.38,79.24,79243.00,,,,,,,6.09,0.19,13.14,5.93,13.98,5.55
33.12,-11.38,79.36,79363.00,,,,,,,6.09,0.19,13.14,5.93,13.98,5.55
33.12,-11.38,79.48,79483.00,6.28,0.02,2.08,0.01,1.12,1.12,6.09,0.19,11.97,5.72,13.98,5.55
33.12,-11.38,79.60,79603.00,5.91,0.13,2.73,0.04,1.78,1.78,6.09,0.19,10.67,3.50,13.98,5.55
33.11,-11.38,79.72,79723.00,,,,,,,6.09,0.19,9.37,3.51,13.63,5.70
33.11,-11.38,79.84,79843.00,,,,,,,6.09,0.19,7.95,3.17,13.63,5.46
33.11,-11.38,79.96,79963.00,,,,,,,6.09,0.19,6.52,2.33,13.63,5.46
33.11,-11.39,80.08,80083.00,,,,,,,5.91,0.00,6.52,3.26,13.63,5.46
33.11,-11.39,80.20,80203.00,,,,,,,,,6.40,3.21,12.80,5.36
33.11,-11.39,80.32,80323.00,,,,,,,,,6.40,3.21,11.97,5.19
33.11,-11.39,80.44,80443.00,,,,,,,,,6.40,3.21,11.00,4.88
33.11,-11.39,80.56,80563.00,,,,,,,,,6.40,3.21,9.71,3.24
33.11,-11.39,80.68,80683.00,,,,,,,6.52,0.00,6.40,3.21,9.71,3.24
33.11,-11.39,80.80,80803.00,,,,,,,6.52,0.00,6.52,3.97,9.37,3.12
33.11,-11.39,80.92,80923.00,,,,,,,6.52,0.00,6.52,3.97,9.14,2.94
33.11,-11.39,81.04,81043.00,,,,,,,10.07,3.55,10.07,4.07,9.47,3.17
33.11,-11.39,81.16,81163.00,6.52,0.17,0.38,0.15,1.87,1.87,10.07,3.55,11.08,3.49,8.90,3.27
33.10,-11.39,81.28,81283.00,,,,,,,10.07,3.55,10.04,3.14,9.47,3.45
33.10,-11.39,81.40,81403.00,,,,,,,10.07,3.55,10.04,3.14,10.04,5.28
33.10,-11.39,81.52,81523.00,13.63,0.24,1.83,0.18,5.46,5.46,10.07,3.55,9.47,2.95,11.82,5.24
33.10,-11.39,81.64,81643.00,,,,,,,10.07,3.55,9.47,2.95,11.82,5.24
33.10,-11.40,81.76,81763.00,,,,,,,14.29,0.66,9.47,2.95,11.82,5.24
33.10,-11.40,81.88,81883.00,,,,,,,14.29,0.66,9.47,2.95,12.01,5.03
33.10,-11.40,82.00,82003.00,,,,,,,14.29,0.66,10.04,2.95,12.01,4.80
33.10,-11.40,82.12,82123.00,,,,,,,11.74,3.21,10.04,2.95,12.01,4.53
33.10,-11.40,82.24,82243.00,14.95,0.30,1.81,0.18,0.27,0.27,10.04,2.74,11.82,3.05,12.81,4.45
33.10,-11.40,82.36,82363.00,,,,,,,10.04,2.74,13.60,5.07,13.60,4.45
33.10,-11.40,82.48,82483.00,,,,,,,9.47,2.57,13.62,4.94,13.62,5.19
33.10,-11.40,82.60,82603.00,8.53,0.19,1.45,0.08,2.36,2.36,9.47,2.57,13.62,4.94,13.63,5.14
33.09,-11.40,82.72,82723.00,10.04,0.06,2.50,0.03,1.68,1.68,9.47,2.57,13.63,4.65,14.22,5.18
33.09,-11.40,82.84,82843.00,,,,,,,8.90,0.64,13.62,4.45,14.81,5.24
33.09,-11.40,82.96,82963.00,8.90,0.11,0.67,0.11,1.89,1.89,9.47,2.01,13.60,4.37,14.88,5.14
33.09,-11.40,83.08,83083.00,,,,,,,9.47,2.01,12.01,4.54,14.88,5.14
33.09,-11.40,83.20,83203.00,,,,,,,11.82,2.44,12.81,4.42,14.88,5.14
33.09,-11.40,83.32,83323.00,,,,,,,14.21,5.74,13.60,4.38,14.88,5.14
33.09,-11.41,83.44,83443.00,13.60,0.21,2.29,0.17,3.00,3.00,14.81,5.16,14.21,5.16,14.95,5.19
33.09,-11.41,83.56,83563.00,,,,,,,15.71,4.32,14.81,5.08,14.95,5.19
33.09,-11.41,83.68,83683.00,14.81,0.32,3.36,0.13,2.86,2.86,15.71,4.32,14.88,5.09,14.95,4.94
33.09,-11.41,83.80,83803.00,24.68,0.21,1.67,0.09,3.82,3.82,14.81,4.43,15.36,5.28,14.95,4.94
33.09,-11.41,83.92,83923.00,16.61,0.24,1.29,0.09,3.18,3.18,14.21,4.67,15.92,5.14,14.95,4.94
33.09,-11.41,84.04,84043.00,,,,,,,13.41,5.20,15.92,5.14,15.92,4.95
33.09,-11.41,84.16,84163.00,,,,,,,14.81,4.84,16.26,4.99,15.92,4.95
33.08,-11.41,84.28,84283.00,12.01,0.16,0.89,0.11,3.06,3.06,15.92,4.92,16.61,4.91,15.92,4.95
33.08,-11.41,84.40,84403.00,10.07,0.31,3.49,0.14,3.57,3.57,15.92,5.04,16.99,4.90,15.44,4.97
33.08,-11.41,84.52,84523.00,9.19,0.21,3.99,0.13,0.97,0.97,15.92,5.14,17.37,4.62,15.44,4.97
33.08,-11.41,84.64,84643.00,15.92,0.33,0.71,0.31,2.41,2.41,16.64,5.05,16.99,4.77,15.44,4.97
33.08,-11.41,84.76,84763.00,17.37,0.44,3.44,0.47,2.66,2.66,17.37,4.99,16.99,4.77,15.92,5.08
33.08,-11.42,84.88,84883.00,25.11,0.31,1.05,0.16,1.46,1.46,17.51,4.73,16.99,4.77,15.92,5.08
33.08,-11.42,85.00,85003.00,18.28,0.22,5.80,0.03,4.52,4.52,17.90,4.26,17.44,4.70,15.92,5.08
33.08,-11.42,85.12,85123.00,20.03,0.26,2.49,0.16,3.76,3.76,18.28,2.83,17.44,4.70,16.26,4.97
33.08,-11.42,85.24,85243.00,20.83,0.28,3.63,0.07,3.75,3.75,19.16,2.67,17.51,4.82,16.61,4.92
33.08,-11.42,85.36,85363.00,17.51,0.74,3.31,0.42,3.90,3.90,20.43,2.45,17.37,4.66,16.26,5.07
33.08,-11.42,85.48,85483.00,,,,,,,20.03,1.45,17.44,4.82,16.61,4.95
33.08,-11.42,85.60,85603.00,,,,,,,20.03,4.04,17.44,4.82,16.61,4.95
33.08,-11.42,85.72,85723.00,,,,,,,19.17,4.37,17.44,4.82,16.61,4.95
33.08,-11.42,85.84,85843.00,21.25,0.45,2.95,0.27,2.44,2.44,17.51,4.53,17.51,4.86,16.61,4.95
33.07,-11.42,85.96,85963.00,,,,,,,17.72,4.54,17.61,4.69,16.61,4.96
33.07,-11.42,86.08,86083.00,10.35,0.36,1.76,0.28,2.75,2.75,17.72,4.54,17.72,4.23,16.61,4.96
33.07,-11.42,86.20,86203.00,,,,,,,17.72,4.54,18.00,4.40,16.99,5.08
33.07,-11.43,86.32,86323.00,,,,,,,14.03,4.78,18.00,5.24,16.61,4.77
33.07,-11.43,86.44,86443.00,17.72,0.18,2.71,0.19,2.15,2.15,10.35,3.52,17.72,4.72,15.92,4.91
33.07,-11.43,86.56,86563.00,,,,,,,10.35,3.52,17.61,4.94,15.92,4.91
33.07,-11.43,86.68,86683.00,,,,,,,13.94,3.78,17.51,4.99,15.92,4.91
33.07,-11.43,86.80,86803.00,10.17,0.37,1.63,0.08,3.35,3.35,13.94,3.78,13.93,4.79,16.64,4.99
33.07,-11.43,86.92,86923.00,,,,,,,13.94,3.78,11.90,4.56,17.37,4.96
33.07,-11.43,87.04,87043.00,,,,,,,10.17,0.00,11.90,4.56,17.44,4.80
33.07,-11.43,87.16,87163.00,,,,,,,10.17,0.00,11.90,4.56,17.44,4.87
33.07,-11.43,87.28,87283.00,,,,,,,9.30,0.86,11.90,4.56,17.51,5.04
33.07,-11.43,87.40,87403.00,,,,,,,8.44,0.00,10.38,3.05,15.49,4.45
33.07,-11.43,87.52,87523.00,,,,,,,8.44,0.00,10.38,3.05,15.08,4.38
33.07,-11.43,87.64,87643.00,,,,,,,8.44,0.00,10.42,3.27,13.23,4.18
33.06,-11.44,87.76,87763.00,8.44,0.16,2.59,0.15,3.61,3.61,8.44,0.00,10.42,3.27,13.23,3.96
33.06,-11.44,87.88,87883.00,,,,,,,10.95,2.51,10.42,3.27,13.23,5.06
33.06,-11.44,88.00,88003.00,,,,,,,10.95,2.51,10.29,1.81,13.46,4.94
33.06,-11.44,88.12,88123.00,,,,,,,10.95,2.51,10.42,1.88,13.46,4.94
33.06,-11.44,88.24,88243.00,,,,,,,10.95,2.51,10.42,1.88,13.46,4.94
33.06,-11.44,88.36,88363.00,13.46,0.36,2.98,0.17,3.77,3.77,11.94,1.52,11.71,2.03,13.23,4.80
33.06,-11.44,88.48,88483.00,,,,,,,11.94,1.52,13.00,2.81,13.46,5.32
33.06,-11.44,88.60,88603.00,,,,,,,11.94,1.52,12.36,2.58,15.08,5.33
33.06,-11.44,88.72,88723.00,,,,,,,11.94,1.52,13.00,3.31,16.69,5.15
33.06,-11.44,88.84,88843.00,10.42,0.20,2.25,0.13,2.23,2.23,11.94,1.52,13.23,5.19,15.08,5.10
33.06,-11.44,88.96,88963.00,,,,,,,10.42,0.00,13.46,5.01,13.23,5.23
33.06,-11.44,89.08,89083.00,,,,,,,11.71,1.29,13.46,5.01,13.46,5.05
33.06,-11.45,89.20,89203.00,,,,,,,11.71,1.29,13.46,5.01,13.46,5.05
33.06,-11.45,89.32,89323.00,,,,,,,11.71,1.29,15.08,4.67,14.60,5.06
33.05,-11.45,89.44,89443.00,,,,,,,14.85,1.84,16.69,5.15,14.60,5.06
33.05,-11.45,89.56,89563.00,13.00,0.34,0.98,0.29,1.63,1.63,13.00,2.11,16.69,5.15,14.60,5.06
33.05,-11.45,89.68,89683.00,,,,,,,14.85,2.85,17.24,4.89,14.60,5.06
33.05,-11.45,89.80,89803.00,,,,,,,16.69,5.00,16.69,4.95,14.60,5.06
33.05,-11.45,89.92,89923.00,16.69,0.20,3.68,0.22,1.79,1.79,17.42,4.58,16.69,5.19,14.60,5.06
33.05,-11.45,90.04,90043.00,11.72,0.16,2.56,0.09,2.10,2.10,17.42,4.58,15.64,4.99,14.60,5.06
33.05,-11.45,90.16,90163.00,18.86,0.35,4.35,0.21,4.00,4.00,18.15,4.53,15.64,4.99,14.60,5.06
33.05,-11.45,90.28,90283.00,25.82,0.45,0.50,0.28,4.01,4.01,18.15,4.53,16.69,4.95,15.64,4.83
33.05,-11.45,90.40,90403.00,18.15,0.16,0.85,0.09,3.04,3.04,18.51,4.75,17.24,4.82,15.64,4.83
33.05,-11.45,90.52,90523.00,,,,,,,18.86,5.05,17.24,4.82,15.64,4.83
33.05,-11.46,90.64,90643.00,,,,,,,18.86,3.42,17.24,4.82,15.64,4.83
33.05,-11.46,90.76,90763.00,,,,,,,18.15,5.23,17.24,4.82,15.14,4.68
33.05,-11.46,90.88,90883.00,24.52,0.38,3.64,0.19,2.87,2.87,17.79,5.15,17.24,4.82,16.69,4.64
33.05,-11.46,91.00,91003.00,,,,,,,14.60,5.11,17.24,4.82,15.91,4.62
33.04,-11.46,91.12,91123.00,17.79,0.14,0.28,0.07,1.85,1.85,14.60,5.11,17.79,4.88,15.91,4.62
33.04,-11.46,91.24,91243.00,11.31,0.09,2.93,0.06,4.36,4.36,16.19,5.03,17.79,4.88,15.91,4.62
33.04,-11.46,91.36,91363.00,10.40,0.20,5.02,0.08,2.23,2.23,16.19,5.03,17.79,4.88,16.69,4.52
33.04,-11.46,91.48,91483.00,14.60,0.13,3.86,0.07,3.35,3.35,14.60,3.88,17.97,5.12,16.69,4.52
33.04,-11.46,91.60,91603.00,,,,,,,14.60,3.88,18.15,5.01,15.91,4.73
33.04,-11.46,91.72,91723.00,20.72,0.25,1.10,0.02,2.15,2.15,12.96,4.05,17.79,5.08,15.91,4.73
33.04,-11.46,91.84,91843.00,,,,,,,14.60,4.24,17.79,4.19,15.91,4.73
33.04,-11.46,91.96,91962.00,,,,,,,17.66,3.06,15.14,4.40,15.14,4.72
33.04,-11.47,92.08,92082.00,,,,,,,20.72,0.00,15.14,4.40,15.14,4.86
33.04,-11.47,92.20,92202.00,,,,,,,20.72,0.00,15.14,4.40,15.14,4.86
33.04,-11.47,92.32,92322.00,,,,,,,,,15.14,4.40,15.14,4.86
33.04,-11.47,92.44,92442.00,,,,,,,,,14.87,3.43,14.87,5.00
33.04,-11.47,92.56,92562.00,,,,,,,,,14.60,3.72,14.87,5.22
33.04,-11.47,92.68,92682.00,,,,,,,15.14,0.00,13.32,3.73,14.87,5.18
33.04,-11.47,92.80,92802.00,,,,,,,16.65,1.51,14.60,3.84,14.87,4.55
33.04,-11.47,92.92,92922.00,,,,,,,15.14,2.50,14.60,3.71,14.60,4.62
